7,20.712934494,10.6502323151,46.230052948,1.64944827557,31.0220088959,29.582780838,28.5481052399,69.2722320557,-18.621257782,45.9006195068,32.8163452148,-43.9398574829,25.360250473,32.6770057678,-52.5392913818,-40.0900650024,-56.4978027344,-57.8886985779,-82.912437439,-27.552854538,-92.4279556274,-64.4579086304,13.7973937988,-47.6795158386,-9.30635166168,-22.6409759521,57.7926864624,-47.7974624634,-60.112159729,24.2665996552,-15.1194028854,-6.27511835098,37.0721588135,-17.0195121765,-42.4639816284,-11.3169050217,-20.3206367493,10.6675128937,1.96093320847,128.105239868,-20.0910873413,70.8729629517,5.35658454895,2.46341586113,-71.2274627686,-23.8425521851,-81.4125518799,41.0461463928
8,48.2153091431,46.3694496155,16.6246852875,38.645072937,7.37072706223,16.817281723,-2.20637893677,-11.4824562073,-29.7012653351,17.9744472504,9.92710494995,-14.3924798965,15.7386445999,37.3237686157,-18.8672943115,25.4032363892,-134.131958008,-61.9996566772,-56.5024909973,-7.70914173126,-91.497428894,-27.3196868896,-32.699344635,-25.4728622437,-35.1077766418,-42.4792747498,25.7506256104,-36.1196746826,-30.5663414001,-9.41425037384,23.3130149841,-41.9996757507,-47.2086105347,-24.5999069214,-5.33216762543,-85.7105560303,-21.2758274078,29.4324131012,-62.8012809753,28.7700233459,16.2158260345,-2.41480660439,-25.5568294525,-27.5717525482,-8.46571922302,-61.0643119812,-17.9019374847,-19.341840744
9,2.63254570961,33.9988975525,4.34111356735,28.6918506622,-12.5734291077,-2.26550340652,-44.6035690308,-39.2004165649,-38.8431930542,26.1554698944,-14.0062217712,-29.6036224365,-37.8552894592,-7.58373022079,-15.5812673569,-27.4953861237,-73.700881958,-37.7724227905,11.8862409592,21.5721511841,-43.1021652222,-16.3814163208,-85.2786407471,-38.7824897766,-49.6597061157,-95.8698272705,7.31342744827,-10.1846666336,-0.114005491138,-48.7506599426,41.102809906,22.1118946075,-22.4104881287,31.6124382019,26.1833267212,-48.1134643555,10.9956092834,65.2369766235,22.8905410767,-39.9913825989,43.3386001587,-14.8972673416,39.848323822,16.7289142609,73.4042816162,-39.6464309692,53.4371452332,-5.46595668793
10,25.9259643555,-15.7747488022,-5.077272892,-28.5789432526,38.7474899292,-2.33796787262,-48.4654502869,-31.5762577057,-20.1398124695,0.997575759888,1.88876390457,2.76271677017,-58.8766593933,-114.023071289,2.13606715202,-12.8362865448,-30.9854621887,-27.3933353424,56.5472412109,-16.1209163666,-49.0845985413,-75.6095733643,-81.8573303223,-37.6395721436,-53.5265197754,-33.5648536682,-55.5998954773,-27.9722919464,-4.50599575043,-81.5896224976,4.65596055984,-55.0736579895,-28.1225509644,6.22961759567,0.411409974098,-65.4332809448,-6.17009544373,55.4760818481,2.03625035286,-52.8601150513,47.7482833862,-18.6355209351,43.8196601868,5.7933011055,101.111610413,-23.7371025085,21.5142631531,-10.2376613617
11,-56.4218139648,-74.3137130737,-38.1755828857,-5.69639015198,25.0659275055,41.5240020752,33.37682724,-46.7303924561,-49.8995323181,38.54246521,23.362165451,90.1706237793,-55.528503418,-73.4366989136,-2.99168777466,14.5712270737,-39.4369354248,11.1073007584,55.4214401245,24.5664329529,-22.9103355408,-34.1916351318,-31.7271175385,2.00514435768,13.2340345383,-12.0304374695,-12.9798183441,-23.4712276459,-2.67379617691,-1.09942483902,26.3014793396,0.508741438389,-19.5426464081,22.3605365753,2.36794233322,-22.8870944977,-12.3298473358,-13.6974897385,29.3186855316,11.4485778809,81.84034729,7.7658200264,29.0066642761,-0.320701956749,16.1838741302,-30.0885696411,17.7215957642,0.308373123407
12,-20.4867191315,-18.7072753906,-16.1690063477,-16.4511032104,40.9710121155,10.0364456177,-22.251247406,-17.2015171051,-32.4382972717,4.00571632385,-62.2270050049,-23.1751976013,-64.5093002319,-65.4398574829,-6.48177337646,37.4647521973,-27.2756385803,-17.8655014038,-23.9695682526,15.4891729355,12.2516841888,53.1422958374,0.0965192317963,28.596868515,15.6908254623,57.487701416,-45.5388832092,16.3434581757,-7.92744636536,52.7183303833,25.2095031738,10.3668804169,62.2513046265,-37.7495002747,28.137638092,-11.3474321365,23.6745452881,48.2700042725,-34.8978385925,26.0612258911,58.9720077515,-11.2585468292,18.9862785339,22.8273849487,20.7533149719,-15.7572088242,55.4688682556,-14.7267169952
13,-29.4660186768,-38.9729728699,6.01786136627,0.0705925226212,-11.2569131851,-60.7638282776,-7.05474376678,14.6946048737,-5.2544131279,-49.6071662903,-16.775100708,-21.2454357147,-56.5860557556,-99.2377166748,-26.3369064331,39.8316955566,51.130607605,7.88918733597,-33.2959213257,36.1653747559,51.4999084473,74.2915649414,-7.8992562294,42.9733810425,44.1927375793,16.6384525299,-20.7404098511,-15.3527946472,5.82813835144,71.0784072876,39.6644287109,46.9142913818,13.2900362015,-28.5764789581,-5.23908948898,57.4447784424,83.7662963867,28.5889148712,54.6150016785,50.7475891113,67.9387969971,6.4807767868,47.1481361389,-25.2725849152,20.936164856,-6.51128721237,-3.77193427086,19.2610054016
14,-4.38978385925,-47.5133590698,20.0380554199,-8.32609558105,-46.1483383179,-15.5377969742,-52.6910896301,-10.3456687927,-51.5867271423,-21.7503910065,-3.94221711159,-32.3116416931,-61.8278656006,-68.4590911865,-7.57512569427,1.57932841778,24.1871299744,8.65603733063,1.65262269974,-4.24336576462,32.0774841309,30.8965492249,12.3279333115,11.0065860748,-15.0033798218,59.2508468628,11.793671608,-28.4426021576,22.6067676544,-33.0830459595,32.0451698303,32.3566093445,45.2472000122,-33.416267395,-4.87840509415,11.6288375854,68.6503753662,-3.14417934418,26.0695819855,27.1012439728,26.1408824921,-17.3975734711,-34.1358566284,-30.7799949646,19.289812088,28.4481334686,20.7836647034,-19.7643814087
15,-18.445438385,-13.1013793945,34.9308433533,20.4952945709,-17.8346786499,-29.1414890289,-46.0654411316,-21.3505325317,37.6353569031,-31.6415119171,-21.4109363556,-20.7987346649,1.80811953545,-102.889289856,33.5689506531,-14.5219669342,9.60595417023,-15.4900150299,-8.27571964264,-1.96868467331,-2.30112433434,38.4728355408,22.6438961029,1.85186231136,4.24459791183,-1.84971535206,-18.7544384003,-35.3473243713,9.73001861572,-7.79045343399,-5.41650485992,16.3626804352,14.1188058853,-22.0668239594,6.05446338654,6.10361862183,57.2549057007,-6.15398788452,10.2157878876,18.5780105591,-18.4877166748,-16.5425796509,10.1094522476,-32.3600692749,-18.6600513458,37.7223091125,76.0098419189,-32.0951499939
16,-4.45208311081,17.1559524536,-12.0011949539,20.4488563538,32.8303871155,15.1966562271,-26.9196281433,-17.6365909576,-14.6769924164,-29.3546161652,-32.273223877,-7.08042907715,0.839203417301,-37.3031959534,-23.9755401611,-39.7808685303,-42.5017852783,-57.4916343689,25.8326721191,25.4704437256,-18.9974975586,34.2644424438,0.722472250462,8.20083618164,40.1223678589,21.7978420258,8.62752819061,-13.4772319794,-24.5824565887,-21.6504402161,-59.4323234558,-36.6759414673,48.1594924927,8.38555335999,-63.4153785706,-1.00861561298,-9.56928920746,-8.22937774658,-6.82901382446,-45.724155426,-2.12918329239,-13.229391098,-14.1574201584,-44.6400871277,-74.5163192749,38.4715690613,34.3263626099,-15.1032123566
17,-39.546295166,-18.9571475983,-25.074262619,28.734369278,-23.7984390259,-9.82554626465,24.6925315857,-14.5773839951,8.45604610443,-0.262652754784,-8.31390762329,-34.3030433655,54.0844688416,-23.2690792084,-43.3391990662,19.0452766418,-9.47958850861,-29.8593082428,-43.4485015869,-2.98419189453,57.4253349304,56.8661117554,-14.7038812637,-11.6798477173,65.6456680298,85.1883239746,46.9299507141,-31.3477535248,-47.9960327148,91.90259552,12.5602664948,27.3172702789,50.8952217102,-7.0851316452,12.4785051346,14.5427799225,49.8384628296,37.5825576782,49.9141082764,18.6182003021,81.0189590454,-10.6501340866,-3.75900030136,-48.4017486572,-11.7446222305,-13.6103744507,-46.5985946655,8.66238594055
18,-46.2911338806,11.0789632797,-20.7379932404,39.3150291443,-6.91914081573,-27.2039833069,-19.738740921,32.5342636108,-13.7838315964,7.23394823074,29.5893516541,-30.4001655579,6.43281126022,-129.067703247,-8.56027507782,-40.074382782,-34.1560897827,-78.7962188721,58.5554618835,33.710773468,101.086288452,64.7093048096,20.3929729462,-36.9099578857,13.792468071,18.2125453949,45.8131370544,-41.9750213623,-57.9805679321,84.288520813,-14.8664865494,5.5261759758,40.8343315125,21.8386268616,-7.75896215439,20.0401420593,18.1626777649,58.8924827576,50.5595397949,15.9818916321,16.8555412292,-7.02383804321,6.32250881195,-64.2770233154,-47.4500083923,-28.1815567017,-45.4171295166,-25.3345222473
19,-5.89935684204,4.40551185608,0.235152497888,3.29579663277,-0.35486844182,0.0560455098748,1.73005628586,3.88346910477,2.15254402161,4.40724658966,3.6470952034,0.884172379971,3.10077214241,-2.09376192093,0.0578762888908,-4.14631938934,0.842692136765,0.741514325142,2.13576078415,2.88801383972,-2.95206475258,-5.3504076004,2.31235098839,-0.667259573936,4.11419296265,2.93517208099,4.76520872116,-4.69623088837,-10.4085330963,5.07676792145,-6.20955228806,-6.92174720764,-0.0860983654857,-3.96862697601,-3.93422555923,-2.51657223701,0.0754448249936,0.571037888527,-1.98603022099,-7.25963640213,-0.381990551949,-3.60572648048,-1.00434887409,-11.2594747543,-11.2102880478,-0.264770746231,-0.888861835003,-8.27084827423
20,0.560453057289,35.8662185669,18.228313446,3.51401495934,-18.7595882416,0.949558436871,33.6422996521,95.6920776367,52.0221977234,48.7427062988,41.8639831543,24.0044689178,42.5433120728,-12.1030635834,8.01505851746,-48.968006134,14.0701742172,59.4349746704,26.6703147888,45.3295898438,-132.156723022,-187.332977295,18.7955436707,23.9707927704,30.353143692,17.6718597412,12.1480407715,-14.9175195694,-90.4682922363,5.23115110397,-67.7076644897,-103.18107605,-7.0671339035,-71.7074661255,-79.5559463501,-87.9748001099,-51.1638641357,-39.4502372742,-75.3877182007,-42.0239524841,-26.6236457825,-64.9224395752,-41.3464775085,-35.3553466797,-63.0779685974,35.7196006775,61.0421562195,-43.6200866699
21,-19.9451141357,24.6155834198,6.92640638351,-3.37191319466,9.07840061188,-8.20639228821,39.8199615479,-14.5273008347,75.4415817261,60.1268234253,30.5234966278,-10.5433721542,34.9742279053,98.7812423706,49.480796814,4.18437147141,83.6101303101,61.1120567322,59.7921104431,-30.7500267029,-38.2568817139,-65.7696685791,37.4693336487,49.9279556274,39.0864524841,48.7031974792,29.2284736633,2.1377491951,-29.5155010223,-27.1319217682,-56.5826797485,-88.622177124,-2.85387444496,-50.9189567566,-0.251789152622,-96.8780288696,-62.5110168457,4.76137638092,-145.701187134,-134.71194458,-61.1866073608,-41.241317749,-61.0337219238,-19.8205070496,-29.1705684662,29.9740486145,18.9716129303,-62.3667755127
22,-16.3053474426,-15.8245487213,-33.3604660034,-35.8967132568,-8.89214324951,0.242137148976,-41.2200431824,-92.6052703857,30.7860164642,24.3291397095,19.2768821716,41.7153625488,30.8808422089,76.4765930176,17.2096061707,42.8157806396,9.23782444,39.215549469,83.0673599243,29.2743282318,64.6138458252,28.3554096222,-16.8354187012,1.45220971107,16.0274944305,-0.106003038585,-40.2127914429,12.3816719055,-2.47853732109,17.5087718964,-26.3872623444,-21.3534870148,-10.9155321121,29.7676029205,-23.6316375732,-23.2441482544,-51.1723976135,28.4351806641,-66.7389297485,-89.8799591064,7.67858076096,-13.5137662888,-56.158416748,5.06733369827,-10.6281509399,19.1869335175,-6.23021697998,16.0669555664
23,-18.8268451691,-31.083114624,-51.3536872864,-33.0996894836,6.7145524025,-12.021935463,7.59027242661,-19.8509807587,17.9236564636,-6.99716663361,45.0678443909,24.5774650574,6.44033575058,36.0759010315,79.498046875,31.9983043671,22.6544685364,68.5417098999,49.4588127136,-5.60113286972,95.7816848755,42.7382698059,-9.10096359253,-24.5639247894,8.39322948456,20.2637176514,-27.9157733917,20.9780826569,12.7603111267,9.64733886719,21.2606010437,17.5660266876,-8.96211528778,22.4279117584,22.7400512695,15.0137462616,-18.457036972,15.3685359955,-34.7964477539,3.45250415802,-2.030367136,16.7977027893,-18.8502883911,69.7720184326,67.259979248,69.6984481812,65.9534072876,63.9047279358
24,-68.3513717651,-47.328666687,-29.3580646515,-38.1344490051,-16.1209602356,-16.6374721527,-26.4330863953,-78.9748153687,-15.6693172455,10.3706140518,24.3587093353,-8.43959140778,-3.03761410713,46.2005119324,69.5520095825,0.591035366058,8.80585861206,66.039642334,44.7316818237,-14.4088811874,93.0798492432,-2.90807771683,5.57200670242,20.4781284332,24.7440376282,1.78117203712,-46.6366233826,37.0942993164,0.301439195871,2.74481630325,13.9470977783,65.3656845093,-24.7160701752,47.307510376,15.0711374283,46.1104011536,11.8628978729,47.7535858154,-16.2336425781,42.3335876465,-5.40122938156,28.2100429535,29.7108631134,74.1690216064,44.3922119141,42.9036521912,98.5832901001,70.3196029663
25,-41.2391738892,-36.2313461304,-22.4168262482,-57.3290252686,2.44182515144,7.8137421608,2.85996675491,-115.633934021,64.5001754761,-11.2944774628,15.7781610489,15.0277433395,58.2123947144,103.428215027,-39.0042800903,14.8701210022,40.7988700867,66.6333465576,10.4211177826,50.1713600159,49.1576004028,-1.27973330021,51.418800354,85.2355804443,73.3281784058,5.66696977615,14.7181901932,72.2278060913,53.1270828247,73.6178207397,56.9136772156,22.4696731567,-1.589381814,-6.45519065857,-31.9324817657,-38.4483833313,-25.7250862122,43.5636711121,-64.2696838379,-33.8926086426,44.1627655029,-15.8296470642,-0.686406433582,81.6150741577,8.83164310455,9.54849147797,42.5051383972,24.7648258209
26,-37.6352462769,-32.6975135803,-7.2196803093,-32.058391571,-15.0665645599,0.973978698254,53.2333221436,-12.0867938995,64.918510437,0.132124885917,40.1448783875,58.531414032,2.87315988541,108.669868469,13.8950862885,11.3615503311,85.2376480103,29.156961441,20.0926742554,31.4337177277,45.8771820068,-29.0765647888,54.8064651489,39.8938369751,69.1608810425,42.9892349243,55.5597114563,74.2702331543,39.3591842651,60.0656929016,18.8142738342,11.9100923538,6.93195772171,-2.35157847404,-7.10341358185,22.6725330353,-8.18955230713,-3.82200598717,-29.5737056732,20.8336868286,1.29855215549,-36.7185211182,-86.5921630859,1.18872523308,-36.9664497375,11.8743495941,64.6006088257,-18.1002655029
27,-7.20592403412,-22.4712352753,12.0648174286,-3.99751234055,-17.3942184448,17.201374054,52.8367004395,68.5604476929,19.8759098053,23.8037014008,13.2911806107,66.1577987671,62.8242073059,116.786315918,77.33959198,7.89053058624,34.3359985352,65.0140838623,52.5386199951,-4.27817678452,68.6653289795,45.1580696106,25.4512691498,59.7924423218,74.1259994507,101.048126221,61.9662399292,77.0355682373,60.2869873047,51.7411346436,23.4054069519,21.6403541565,-45.2072410583,18.3690814972,-19.5570011139,14.9291563034,-27.9876708984,-57.4100990295,-43.3661766052,5.83611154556,-95.5631866455,-25.6413173676,-30.9545688629,27.631269455,-9.75701332092,-49.4195022583,-46.3664932251,31.1038227081
28,20.7518310547,-7.13749647141,-13.6570186615,-23.8230113983,29.1391906738,11.9417543411,7.49165773392,36.8603668213,52.9708137512,33.3197975159,35.2946815491,27.0798225403,81.9438247681,76.9524612427,53.4515419006,14.1545200348,-17.5949459076,33.2321510315,22.3809967041,-6.75312137604,3.88684201241,-8.74434280396,47.5640411377,54.4143028259,1.71751248837,32.1574935913,3.52451777458,96.3684082031,2.25160622597,20.2943840027,-1.03034043312,-58.7500343323,-74.0146408081,31.6508750916,-71.8227539062,-51.8190994263,-10.6732635498,-28.3249206543,-64.439666748,-12.2046890259,-44.7957229614,7.07047700882,7.5094704628,35.5801734924,13.5772151947,11.1857061386,39.651714325,-2.21393108368
29,-15.3867349625,-27.222278595,-43.5295982361,-59.154209137,8.52916526794,-38.1909980774,-4.30692195892,-56.3323745728,-2.88448095322,79.0687332153,51.6374969482,15.6359357834,41.2198753357,107.099891663,31.7053871155,35.847076416,18.2738666534,39.8499450684,-2.48752737045,0.0786784663796,26.6789779663,-45.391418457,-36.9956245422,36.4156799316,22.7814331055,7.97045898438,-115.567771912,33.3194770813,37.9158782959,47.524230957,-2.10305070877,-45.8337478638,6.41936588287,11.9749078751,-13.9522275925,-45.7282028198,-30.5992584229,4.65786075592,-68.8811645508,-37.0703315735,-48.1578140259,36.9118423462,-3.24530220032,46.8721084595,-3.17733979225,28.5348625183,-79.1077804565,18.289150238
30,-31.9027576447,-73.3484802246,-41.4905586243,-57.3975067139,10.7361021042,-2.87139153481,31.1473655701,-26.7142696381,30.5143222809,27.5526885986,31.0931758881,38.8679351807,35.5356636047,68.0670394897,-12.2273035049,-5.52851486206,14.6044187546,47.8025474548,-11.4017601013,-67.0314941406,10.3950042725,-5.13915634155,-15.1583023071,51.7424240112,-56.6333885193,10.0704069138,-99.3423538208,-13.7938203812,-9.20083236694,-37.7891273499,19.7646808624,11.2355070114,-11.3415603638,-13.2169370651,41.5724029541,25.9552688599,-17.1665477753,16.5439739227,-39.7036018372,23.5424137115,-2.5618288517,27.8924446106,84.9354705811,83.7976074219,41.3387489319,44.3585853577,-34.3395271301,76.5887374878
31,-39.3288154602,-38.0907592773,11.5359687805,-30.8247680664,44.1620254517,23.260969162,16.1396389008,42.2068519592,23.7635116577,-12.3917484283,45.474067688,21.354724884,-65.6028823853,79.0206069946,13.5870132446,10.4677467346,30.1088981628,54.6293983459,-23.2436351776,36.7375144958,-25.1886920929,-8.42568588257,-20.9900588989,4.04048633575,-25.0851230621,36.8039169312,-35.7496757507,65.1098327637,76.8283004761,0.373462051153,14.546877861,30.6798973083,9.07062721252,41.3824157715,41.3134918213,7.98731994629,14.9818305969,-20.9618587494,-53.1805877686,-22.0964775085,10.4651737213,-5.142537117,-0.0677793398499,42.0422477722,21.3194828033,42.3606414795,85.5876159668,24.0763568878
32,-18.4743881226,-54.7723007202,-18.7701034546,-29.844827652,24.1512012482,25.8020381927,-69.091293335,-50.8804588318,11.416724205,-36.1287841797,20.3449497223,5.62552070618,58.868927002,48.4092788696,51.3660545349,31.8697280884,2.95952987671,16.234708786,21.8354759216,-31.9101791382,-66.7290039062,-19.3926391602,-51.2540359497,-55.0708732605,-45.5207672119,-42.4045333862,-59.3839950562,15.2159500122,-40.5461883545,-15.8155479431,46.3494987488,22.464673996,-9.75854110718,18.4781723022,14.7842750549,40.5226287842,8.06100940704,69.6828460693,23.7217330933,12.6742153168,125.79006958,1.26367986202,7.3695898056,49.6592788696,67.1078872681,36.2203140259,64.1471786499,24.681055069
33,7.07882881165,1.53513932228,-2.0378036499,-3.18520879745,-2.51552629471,-3.51045513153,-5.05733633041,-3.65335774422,-3.49544405937,-4.967233181,-5.33763360977,-3.85708785057,-0.149382486939,-1.52446186543,3.53611326218,5.11347055435,-2.59273767471,-2.68631196022,-3.09751677513,-2.12167429924,-2.43449664116,0.259152978659,-4.01346158981,-5.35942029953,-6.95765686035,-7.33656358719,-8.34262180328,5.63613605499,2.82268285751,-0.0179933980107,4.90356254578,4.16797685623,-1.50695741177,4.52190065384,4.56575155258,0.375705063343,-1.75141906738,8.51778697968,0.0531541183591,3.64644503593,5.69183158875,1.58075761795,3.45914769173,6.32998275757,10.3457336426,0.968182444572,5.0582113266,10.4025211334
34,42.0222854614,8.95933818817,-8.54452514648,-25.1416244507,-80.0699081421,-82.074836731,-2.39745163918,-30.86195755,-15.4029188156,-25.6721191406,0.375453472137,-29.1807174683,-24.0445823669,-23.6888942719,-34.5155830383,17.5022010803,-9.20249843597,61.2635154724,30.9265594482,23.3197059631,-10.1671571732,17.869638443,-25.1754741669,7.16279697418,-77.5020446777,-71.3060073853,-73.9654922485,19.1553497314,-16.4112148285,13.0318470001,29.836769104,29.4676742554,-4.2445268631,45.0520095825,15.3955535889,15.2458972931,-17.4277057648,75.2465362549,1.43726861477,-16.8812999725,63.9693717957,-9.69912815094,78.5201950073,-36.831401825,-0.293602377176,-83.4112091064,-40.0368385315,30.4244194031
35,34.1026802063,56.8158416748,-30.9867744446,4.99689769745,15.0010566711,16.9978542328,-38.4161567688,-32.8507385254,5.40757703781,-14.7302484512,-54.8495330811,53.9907455444,-3.22664809227,37.6726531982,34.3840675354,43.99974823,45.8968582153,7.61590719223,-86.8600921631,-12.6260576248,36.1093521118,19.9962425232,-19.8267536163,-38.4802589417,-57.7479057312,-12.8357305527,-20.7584877014,36.9632034302,20.072271347,-25.0603313446,0.873705029488,21.1654052734,-13.7519292831,13.7216348648,22.9783363342,24.5601596832,75.9013900757,52.969745636,2.35044336319,-38.1853713989,-37.6689720154,-8.35103607178,22.7888240814,-18.328836441,38.9686851501,-22.3146743774,36.9076080322,-18.700012207
36,-41.5176773071,11.5069007874,-28.8424949646,-8.7257604599,25.7532157898,30.9991149902,-6.14516115189,1.64754164219,-12.0295677185,-7.27429056168,-52.1407012939,19.7409877777,15.3573942184,30.4208984375,16.0513763428,19.8186206818,46.1312866211,14.9786100388,-7.7948384285,63.2825279236,126.208328247,103.290153503,1.9283387661,-39.0069046021,27.9255390167,-23.2590827942,-50.9943962097,32.9076843262,-11.7279996872,24.6395378113,-9.30158424377,21.2498073578,-20.2931842804,11.5378370285,48.4540748596,142.286560059,98.2138137817,50.3800621033,6.22400474548,74.8158187866,62.0540618896,8.46483325958,4.95957565308,8.87456989288,19.5415725708,5.87105703354,17.6714859009,52.4847755432
37,-71.8170166016,-41.4436225891,-64.962310791,-43.6676750183,13.3091468811,12.2691993713,2.87489914894,-8.55965137482,11.6537847519,-47.2355003357,0.980052411556,33.812877655,56.2288818359,41.8176879883,39.9394950867,6.22087001801,43.4787750244,47.7792549133,40.9924545288,12.2626571655,59.2356185913,49.4888687134,-19.340139389,-4.0414056778,6.89272785187,31.1496276855,-22.289264679,-3.85847663879,20.4896965027,37.3931312561,17.4639625549,117.869750977,31.793838501,-26.0399017334,20.3072509766,33.8321914673,75.8996810913,-36.1970558167,60.7393798828,23.9794025421,16.3377914429,6.77435684204,46.3576278687,-48.3014221191,46.3777923584,9.20930671692,97.3505783081,22.1947307587
